Year,Region,District,Cycle,Number of households,3 to 11 months male,3 to 11 months female,12 to 59 months male,12 to 59 months female,Facilities
2023,Upper West,DISTRICT3785,4,4246,1828,2144,975,2723,FAC2781
2023,Upper West,DISTRICT3785,1,8406,581,1922,1748,2814,FAC6145
2023,Upper West,DISTRICT3785,2,4337,859,4422,1498,1680,FAC6145
2023,Upper West,DISTRICT3785,3,6528,1778,3493,1911,2777,FAC6145
2023,Upper West,DISTRICT3785,4,4424,1661,998,823,2331,FAC6145
2023,Upper West,DISTRICT3785,1,2716,654,3150,1588,1071,FAC4283
2023,Upper West,DISTRICT3785,2,6655,1069,1636,1650,1304,FAC4283
2023,Upper West,DISTRICT3785,3,6644,1937,4319,1159,3106,FAC4283
2023,Upper West,DISTRICT3785,4,6649,1488,4640,1087,4139,FAC4283
2023,Upper West,DISTRICT9213,1,5917,1828,868,1529,4357,FAC6561
2023,Upper West,DISTRICT9213,2,7353,1609,2071,565,1857,FAC6561
2023,Upper West,DISTRICT9213,3,2615,1459,809,799,3853,FAC6561
2023,Upper West,DISTRICT9213,4,3988,1928,1174,1835,4507,FAC6561
2023,Upper West,DISTRICT9213,1,6852,1938,4930,776,1702,FAC2788
2023,Upper West,DISTRICT9213,2,5738,877,1156,1971,3632,FAC2788
2023,Upper West,DISTRICT9213,3,2530,710,2472,1635,2771,FAC2788
2023,Upper West,DISTRICT9213,4,1899,1475,3570,1030,4012,FAC2788
2023,Upper West,DISTRICT9213,1,3907,1441,4527,1015,1112,FAC5325
2023,Upper West,DISTRICT9213,2,8038,691,3846,720,3255,FAC5325
2023,Upper West,DISTRICT9213,3,2878,530,2729,759,1156,FAC5325
2023,Upper West,DISTRICT9213,4,5576,553,2316,1851,4535,FAC5325
2023,Upper West,DISTRICT9213,1,1456,1101,4657,1197,1766,FAC9035
2023,Upper West,DISTRICT9213,2,4446,728,4313,516,1380,FAC9035
2023,Upper West,DISTRICT9213,3,6480,940,4586,1057,3094,FAC9035
2023,Upper West,DISTRICT9213,4,7468,690,1181,611,3429,FAC9035
2023,Upper West,DISTRICT9213,1,3528,1430,3336,764,1117,FAC7191
2023,Upper West,DISTRICT9213,2,4759,1563,1821,1687,3979,FAC7191
2023,Upper West,DISTRICT9213,3,8811,1195,1298,1743,4446,FAC7191
2023,Upper West,DISTRICT9213,4,8331,1730,1088,1315,2044,FAC7191
2023,Volta,DISTRICT9233,1,4616,1987,2225,1155,3714,FAC5534
2023,Volta,DISTRICT9233,2,2580,1064,1757,1068,2906,FAC5534
2023,Volta,DISTRICT9233,3,3383,1684,4931,1873,3215,FAC5534
2023,Volta,DISTRICT9233,4,2945,1684,1759,1867,2592,FAC5534
2023,Volta,DISTRICT7870,1,9026,1343,3708,1858,2139,FAC9301
2023,Volta,DISTRICT7870,2,7717,913,3612,1362,2378,FAC9301
2023,Volta,DISTRICT7870,3,2751,590,4969,683,1949,FAC9301
2023,Volta,DISTRICT7870,4,6132,1671,2492,1105,2818,FAC9301
2023,Volta,DISTRICT7870,1,3349,1911,2476,1829,3679,FAC1514
2023,Volta,DISTRICT7870,2,6952,528,1990,837,1959,FAC1514
2023,Volta,DISTRICT7870,3,3450,1139,1098,1746,4592,FAC1514
2023,Volta,DISTRICT7870,4,8564,1864,2715,1053,3908,FAC1514
2023,Volta,DISTRICT5632,1,3295,1515,2982,1943,2893,FAC3080
2023,Volta,DISTRICT5632,2,5797,1272,1271,1956,3969,FAC3080
2023,Volta,DISTRICT5632,3,6249,681,1764,1002,1876,FAC3080
2023,Volta,DISTRICT5632,4,5147,933,3297,1919,2750,FAC3080
2023,Volta,DISTRICT5632,1,8874,1182,2451,1260,1370,FAC4512
2023,Volta,DISTRICT5632,2,1012,1440,4238,1591,2536,FAC4512
2023,Volta,DISTRICT5632,3,7497,1006,2781,1595,3486,FAC4512
2023,Volta,DISTRICT5632,4,4591,1566,3034,1248,4771,FAC4512
2023,Volta,DISTRICT5632,1,5338,632,3137,1156,1636,FAC281
2023,Volta,DISTRICT5632,2,1680,656,4459,623,927,FAC281
2023,Volta,DISTRICT5632,3,1192,502,4653,510,4744,FAC281
2023,Volta,DISTRICT5632,4,9936,1509,3548,1477,3668,FAC281
2023,Volta,DISTRICT5632,1,6595,1324,819,927,2059,FAC7914
2023,Volta,DISTRICT5632,2,9436,1351,3988,1281,1599,FAC7914
2023,Volta,DISTRICT5632,3,9334,935,3854,642,2721,FAC7914
2023,Volta,DISTRICT5632,4,9500,1033,2228,1127,3863,FAC7914
2023,Volta,DISTRICT5070,1,4623,1002,1464,1558,1811,FAC9022
2023,Volta,DISTRICT5070,2,1239,1524,4962,1501,4217,FAC9022
2023,Volta,DISTRICT5070,3,1705,1198,1031,1043,2685,FAC9022
2023,Volta,DISTRICT5070,4,7255,939,3690,1020,1903,FAC9022
2023,Volta,DISTRICT2266,1,9485,1391,3308,1518,4461,FAC828
2023,Volta,DISTRICT2266,2,2921,656,3116,833,3280,FAC828
2023,Volta,DISTRICT2266,3,4607,934,4033,1315,3641,FAC828
2023,Volta,DISTRICT2266,4,5601,1360,2708,664,3734,FAC828
2023,Volta,DISTRICT2266,1,9018,1916,1393,1006,3026,FAC4778
2023,Volta,DISTRICT2266,2,6891,1348,881,678,2874,FAC4778
2023,Volta,DISTRICT2266,3,1323,553,1879,1034,4572,FAC4778
2023,Volta,DISTRICT2266,4,3738,1207,4360,1257,4960,FAC4778
2023,Volta,DISTRICT2266,1,5786,1709,1230,1274,4800,FAC8105
2023,Volta,DISTRICT2266,2,4886,775,3731,1276,4440,FAC8105
2023,Volta,DISTRICT2266,3,3674,1004,4427,1474,3836,FAC8105
2023,Volta,DISTRICT2266,4,6189,1547,2133,1564,4457,FAC8105
2023,Volta,DISTRICT2266,1,5290,1578,2095,838,3146,FAC1178
2023,Volta,DISTRICT2266,2,2706,1302,1126,610,1120,FAC1178
2023,Volta,DISTRICT2266,3,3908,1975,1014,1659,4166,FAC1178
2023,Volta,DISTRICT2266,4,6122,610,1073,1273,3110,FAC1178
2023,Western,DISTRICT5563,1,4781,1309,2627,958,1847,FAC2166
2023,Western,DISTRICT5563,2,6522,1338,4930,1092,1570,FAC2166
2023,Western,DISTRICT5563,3,7497,544,1774,1398,4895,FAC2166
2023,Western,DISTRICT5563,4,9830,1325,3801,1855,4945,FAC2166
2023,Western,DISTRICT5563,1,7035,1025,870,1856,980,FAC4551
2023,Western,DISTRICT5563,2,8543,690,4040,1593,1412,FAC4551
2023,Western,DISTRICT5563,3,1345,1552,1501,1266,2571,FAC4551
2023,Western,DISTRICT5563,4,7447,968,4853,664,969,FAC4551
2023,Western,DISTRICT5563,1,5760,1861,4184,1172,1113,FAC4495
2023,Western,DISTRICT5563,2,2826,1458,2460,531,1258,FAC4495
2023,Western,DISTRICT5563,3,6473,743,4419,668,4002,FAC4495
2023,Western,DISTRICT5563,4,3890,1241,3520,977,4099,FAC4495
2023,Western,DISTRICT5563,1,3099,1097,1200,1881,4961,FAC1960
2023,Western,DISTRICT5563,2,4560,1109,2330,786,3620,FAC1960
2023,Western,DISTRICT5563,3,7436,693,3536,1548,1466,FAC1960
2023,Western,DISTRICT5563,4,8636,1796,3342,1901,2961,FAC1960
2023,Western,DISTRICT5563,1,5547,1015,3051,1746,3804,FAC7159
2023,Western,DISTRICT5563,2,8442,1540,4356,1646,1522,FAC7159
2023,Western,DISTRICT5563,3,1942,790,4115,1010,1129,FAC7159
2023,Western,DISTRICT5563,4,3566,653,825,525,4590,FAC7159
2023,Western,DISTRICT6783,1,6210,526,1912,1940,3545,FAC4261
2023,Western,DISTRICT6783,2,8998,695,4607,754,4689,FAC4261
2023,Western,DISTRICT6783,3,9311,646,2480,1079,3659,FAC4261
2023,Western,DISTRICT6783,4,9307,914,4658,1084,3250,FAC4261
2023,Western,DISTRICT6783,1,2028,1522,3459,1371,3393,FAC8887
2023,Western,DISTRICT6783,2,2249,1310,3609,1028,4003,FAC8887
2023,Western,DISTRICT6783,3,4367,1711,3940,1075,4965,FAC8887
2023,Western,DISTRICT6783,4,1044,855,1327,1575,2761,FAC8887
2023,Western,DISTRICT6783,1,5207,768,3426,1518,4220,FAC6352
2023,Western,DISTRICT6783,2,9897,1229,4649,1237,2207,FAC6352
2023,Western,DISTRICT6783,3,7411,1409,1786,910,1058,FAC6352
2023,Western,DISTRICT6783,4,7564,727,2669,563,4408,FAC6352
2023,Western,DISTRICT6783,1,9824,1947,2268,1066,2956,FAC7417
2023,Western,DISTRICT6783,2,4934,1361,3604,1133,4155,FAC7417
2023,Western,DISTRICT6783,3,4435,628,4995,1982,3047,FAC7417
2023,Western,DISTRICT6783,4,5249,886,2929,1188,1352,FAC7417
2023,Western,DISTRICT9302,1,4893,737,3954,906,1548,FAC6846
2023,Western,DISTRICT9302,2,1716,1536,898,1739,4166,FAC6846
2023,Western,DISTRICT9302,3,2609,1817,4481,1405,875,FAC6846
2023,Western,DISTRICT9302,4,6357,691,2766,1169,1117,FAC6846
2023,Western,DISTRICT9302,1,5620,941,1911,853,829,FAC8524
2023,Western,DISTRICT9302,2,4070,1349,4007,1660,2980,FAC8524
2023,Western,DISTRICT9302,3,9515,1588,2087,1467,1584,FAC8524
2023,Western,DISTRICT9302,4,4882,745,3129,786,1288,FAC8524
2023,Western,DISTRICT9302,1,2144,1732,4867,1300,2961,FAC3210
2023,Western,DISTRICT9302,2,9329,1154,3880,1609,2361,FAC3210
2023,Western,DISTRICT9302,3,6719,1225,2179,1927,4443,FAC3210
2023,Western,DISTRICT9302,4,6252,1955,2394,1026,2297,FAC3210
2023,Western,DISTRICT9302,1,8866,713,4131,581,3364,FAC118
2023,Western,DISTRICT9302,2,7226,1175,1681,1042,4134,FAC118
2023,Western,DISTRICT9302,3,3886,1297,4219,542,4277,FAC118
2023,Western,DISTRICT9302,4,8076,1610,810,1416,3650,FAC118
2023,Western,DISTRICT9302,1,3612,1043,2900,1584,4537,FAC8423
2023,Western,DISTRICT9302,2,2822,894,4239,1704,2239,FAC8423
2023,Western,DISTRICT9302,3,4426,1426,851,1426,3839,FAC8423
2023,Western,DISTRICT9302,4,5681,1123,4132,1910,4261,FAC8423
2023,Western,DISTRICT1494,1,6684,1958,1581,1616,2615,FAC3038
2023,Western,DISTRICT1494,2,8794,1500,1665,1435,2682,FAC3038
2023,Western,DISTRICT1494,3,4384,1250,3913,1450,3354,FAC3038
2023,Western,DISTRICT1494,4,8670,833,4361,807,2002,FAC3038
2023,Western,DISTRICT1494,1,6384,1351,4286,1971,4054,FAC3419
2023,Western,DISTRICT1494,2,2047,924,971,1859,3757,FAC3419
2023,Western,DISTRICT1494,3,6308,1030,2810,907,924,FAC3419
2023,Western,DISTRICT1494,4,5236,1698,2248,1859,2940,FAC3419
2023,Savannah,DISTRICT9395,1,2541,1554,3375,847,3148,FAC3954
2023,Savannah,DISTRICT9395,2,7204,1909,3168,1415,4623,FAC3954
2023,Savannah,DISTRICT9395,3,4663,1358,4422,1229,1260,FAC3954
2023,Savannah,DISTRICT9395,4,9089,1643,2277,578,1766,FAC3954
2023,Savannah,DISTRICT9395,1,1797,547,2357,954,1862,FAC7443
2023,Savannah,DISTRICT9395,2,1528,1907,3666,605,2996,FAC7443
2023,Savannah,DISTRICT9395,3,6366,1459,4952,1709,976,FAC7443
2023,Savannah,DISTRICT9395,4,1948,1573,3122,1746,890,FAC7443
2023,Savannah,DISTRICT9395,1,6902,1757,4722,932,4669,FAC6920
2023,Savannah,DISTRICT9395,2,3823,1489,4741,874,1874,FAC6920
2023,Savannah,DISTRICT9395,3,6821,1823,3066,1892,4713,FAC6920
2023,Savannah,DISTRICT9395,4,4986,841,2591,1202,1577,FAC6920
2023,Savannah,DISTRICT9395,1,8252,1285,4838,907,3206,FAC4459
2023,Savannah,DISTRICT9395,2,7793,552,4521,1938,1619,FAC4459
2023,Savannah,DISTRICT9395,3,4436,1106,2807,1634,3007,FAC4459
2023,Savannah,DISTRICT9395,4,5615,1421,1235,594,4623,FAC4459
2023,Savannah,DISTRICT9395,1,4943,1997,4939,1393,1795,FAC4962
2023,Savannah,DISTRICT9395,2,6787,1364,2120,1810,1409,FAC4962
2023,Savannah,DISTRICT9395,3,7200,600,2053,1537,3672,FAC4962
2023,Savannah,DISTRICT9395,4,7421,1565,3245,1830,3494,FAC4962
2023,Savannah,DISTRICT4846,1,7796,1468,3651,933,1735,FAC6309
2023,Savannah,DISTRICT4846,2,3370,1206,4175,1472,2437,FAC6309
2023,Savannah,DISTRICT4846,3,8733,1758,1514,1564,4141,FAC6309
2023,Savannah,DISTRICT4846,4,7218,523,2220,1644,2977,FAC6309
2023,Savannah,DISTRICT3815,1,6933,1275,3349,803,2032,FAC754
2023,Savannah,DISTRICT3815,2,7645,1088,4781,781,4061,FAC754
2023,Savannah,DISTRICT3815,3,8697,1455,2311,1898,2142,FAC754
2023,Savannah,DISTRICT3815,4,6098,1748,2287,506,4890,FAC754
2023,Savannah,DISTRICT3815,1,4322,650,4643,1806,4810,FAC8305
2023,Savannah,DISTRICT3815,2,5855,710,3255,839,2639,FAC8305
2023,Savannah,DISTRICT3815,3,4975,1426,1246,920,2798,FAC8305
2023,Savannah,DISTRICT3815,4,1099,893,2335,751,3170,FAC8305
2023,Savannah,DISTRICT3815,1,5606,1473,3704,1340,881,FAC8573
2023,Savannah,DISTRICT3815,2,9007,722,2671,600,3437,FAC8573
2023,Savannah,DISTRICT3815,3,2549,885,4695,1738,2381,FAC8573
2023,Savannah,DISTRICT3815,4,8825,1096,4935,1638,4119,FAC8573
2023,Savannah,DISTRICT3815,1,3577,1774,4362,1436,930,FAC4236
2023,Savannah,DISTRICT3815,2,1379,1448,2348,595,4350,FAC4236
2023,Savannah,DISTRICT3815,3,5133,695,4740,581,3254,FAC4236
2023,Savannah,DISTRICT3815,4,9770,1767,4348,1962,4080,FAC4236
2023,Savannah,DISTRICT3815,1,2027,1865,2227,1537,2259,FAC9921
2023,Savannah,DISTRICT3815,2,6949,1033,1245,607,2306,FAC9921
2023,Savannah,DISTRICT3815,3,7339,1024,4173,627,4617,FAC9921
2023,Savannah,DISTRICT3815,4,5344,1371,2764,1927,4330,FAC9921
2023,Bono East,DISTRICT8213,1,1761,1197,1556,1887,4323,FAC5851
2023,Bono East,DISTRICT8213,2,9188,1583,3256,1893,878,FAC5851
2023,Bono East,DISTRICT8213,3,4539,1863,1923,1294,3388,FAC5851
2023,Bono East,DISTRICT8213,4,5539,597,1703,1001,1935,FAC5851
2023,Bono East,DISTRICT8213,1,5566,1184,971,1807,1128,FAC3688
2023,Bono East,DISTRICT8213,2,2464,976,1787,1505,1572,FAC3688
2023,Bono East,DISTRICT8213,3,9890,1285,2295,911,4725,FAC3688
2023,Bono East,DISTRICT8213,4,4299,1269,1273,1068,1349,FAC3688
2023,Bono East,DISTRICT4696,1,7826,1074,4522,1178,4083,FAC1658
2023,Bono East,DISTRICT4696,2,8785,1982,3244,1755,1253,FAC1658
2023,Bono East,DISTRICT4696,3,9765,745,2136,1610,2975,FAC1658
2023,Bono East,DISTRICT4696,4,7709,637,1656,1349,2953,FAC1658
2023,Bono East,DISTRICT4696,1,8438,1630,4915,1603,3431,FAC3644
2023,Bono East,DISTRICT4696,2,7865,1134,3386,917,1114,FAC3644
2023,Bono East,DISTRICT4696,3,6261,1785,1238,1689,3931,FAC3644
2023,Bono East,DISTRICT4696,4,5912,1193,4643,1417,852,FAC3644
2023,Bono East,DISTRICT4696,1,7623,761,2353,932,3405,FAC7525
2023,Bono East,DISTRICT4696,2,6684,1278,4168,1406,2503,FAC7525
2023,Bono East,DISTRICT4696,3,1621,831,1544,610,955,FAC7525
2023,Bono East,DISTRICT4696,4,1636,1404,1213,1234,4052,FAC7525
2023,Bono East,DISTRICT4696,1,7663,1844,907,1580,3234,FAC5349
2023,Bono East,DISTRICT4696,2,2669,1172,4222,731,2097,FAC5349
2023,Bono East,DISTRICT4696,3,3657,808,4612,930,1196,FAC5349
2023,Bono East,DISTRICT4696,4,1985,1785,4352,1939,3702,FAC5349
2023,Bono East,DISTRICT5009,1,6523,1663,2853,697,4616,FAC7538
2023,Bono East,DISTRICT5009,2,2895,718,2241,1228,3523,FAC7538
2023,Bono East,DISTRICT5009,3,9130,1988,2086,891,916,FAC7538
2023,Bono East,DISTRICT5009,4,7833,651,3449,699,3450,FAC7538
2023,Bono East,DISTRICT6130,1,8287,686,4644,1347,1423,FAC4165
2023,Bono East,DISTRICT6130,2,2282,1789,4546,1684,1092,FAC4165
2023,Bono East,DISTRICT6130,3,4814,1522,3752,1070,2072,FAC4165
2023,Bono East,DISTRICT6130,4,7114,1371,1106,1897,2936,FAC4165
2023,Bono East,DISTRICT6130,1,7312,1339,3353,1055,3813,FAC4052
2023,Bono East,DISTRICT6130,2,9495,944,1916,678,4261,FAC4052
2023,Bono East,DISTRICT6130,3,3463,938,4862,1224,1426,FAC4052
2023,Bono East,DISTRICT6130,4,2322,1411,1966,860,3352,FAC4052
2023,Bono East,DISTRICT6130,1,1252,609,4863,1602,4420,FAC6200
2023,Bono East,DISTRICT6130,2,2732,1543,1081,769,2118,FAC6200
2023,Bono East,DISTRICT6130,3,9910,585,1834,717,3355,FAC6200
2023,Bono East,DISTRICT6130,4,2495,1877,4089,1596,1660,FAC6200
2023,Bono East,DISTRICT6130,1,6831,1605,2065,930,4395,FAC9595
2023,Bono East,DISTRICT6130,2,3639,1339,1246,644,1522,FAC9595
2023,Bono East,DISTRICT6130,3,6594,1946,4463,1326,4021,FAC9595
2023,Bono East,DISTRICT6130,4,6199,1070,4339,1092,4391,FAC9595
2023,Bono East,DISTRICT6130,1,5118,1611,2138,1298,2533,FAC4710
2023,Bono East,DISTRICT6130,2,4074,670,2343,660,3377,FAC4710
2023,Bono East,DISTRICT6130,3,6671,1962,2669,1022,4216,FAC4710
2023,Bono East,DISTRICT6130,4,8029,1232,3000,1310,2773,FAC4710
2023,Bono East,DISTRICT7456,1,6554,1197,1762,747,1270,FAC6532
2023,Bono East,DISTRICT7456,2,1838,1909,3322,1848,4895,FAC6532
2023,Bono East,DISTRICT7456,3,5885,1811,2996,940,1408,FAC6532
2023,Bono East,DISTRICT7456,4,2501,1362,4252,1169,3891,FAC6532
2023,Bono East,DISTRICT7456,1,2626,1966,1330,594,3461,FAC7365
2023,Bono East,DISTRICT7456,2,4202,502,2932,986,2047,FAC7365
2023,Bono East,DISTRICT7456,3,2917,1032,4851,722,2225,FAC7365
2023,Bono East,DISTRICT7456,4,7448,586,2849,1989,2371,FAC7365
2023,Oti,DISTRICT3822,1,4871,1364,3792,1679,3731,FAC5283
2023,Oti,DISTRICT3822,2,3043,1111,3560,1654,2083,FAC5283
2023,Oti,DISTRICT3822,3,7869,780,2359,1361,2696,FAC5283
2023,Oti,DISTRICT3822,4,7148,1892,4460,726,1032,FAC5283
2023,Oti,DISTRICT3822,1,8814,1323,2650,849,4795,FAC2052
2023,Oti,DISTRICT3822,2,9854,674,3755,514,3037,FAC2052
2023,Oti,DISTRICT3822,3,6118,1668,2974,1524,3857,FAC2052
2023,Oti,DISTRICT3822,4,7988,1102,919,971,4918,FAC2052
2023,Oti,DISTRICT9609,1,5066,575,4369,1209,2944,FAC5143
2023,Oti,DISTRICT9609,2,6309,1213,2158,1812,3041,FAC5143
2023,Oti,DISTRICT9609,3,6317,1179,2179,1806,2567,FAC5143
2023,Oti,DISTRICT9609,4,9311,526,2511,539,4859,FAC5143
2023,Oti,DISTRICT9609,1,4033,1372,4807,1777,4496,FAC2419
2023,Oti,DISTRICT9609,2,7649,552,3423,1281,3526,FAC2419
2023,Oti,DISTRICT9609,3,6299,883,1001,1972,2658,FAC2419
2023,Oti,DISTRICT9609,4,9742,983,4778,1951,2048,FAC2419
2023,Oti,DISTRICT9609,1,8846,1694,3865,1955,4334,FAC4734
2023,Oti,DISTRICT9609,2,6704,1595,2929,693,4580,FAC4734
2023,Oti,DISTRICT9609,3,7963,987,1086,973,3229,FAC4734
2023,Oti,DISTRICT9609,4,6132,1666,1522,1175,3050,FAC4734
2023,Oti,DISTRICT9609,1,3848,1655,2879,1454,909,FAC1873
2023,Oti,DISTRICT9609,2,9936,712,2004,1221,1343,FAC1873
2023,Oti,DISTRICT9609,3,4475,651,1444,1414,3398,FAC1873
2023,Oti,DISTRICT9609,4,7769,790,1560,1386,4796,FAC1873
2023,Oti,DISTRICT7312,1,7929,1401,3038,1264,2942,FAC6819
2023,Oti,DISTRICT7312,2,5108,1778,1124,858,3710,FAC6819
2023,Oti,DISTRICT7312,3,9248,1046,3991,1388,4416,FAC6819
2023,Oti,DISTRICT7312,4,3519,1529,4332,1205,4928,FAC6819
2023,Oti,DISTRICT7312,1,2682,882,2989,604,2747,FAC2616
2023,Oti,DISTRICT7312,2,2620,1999,3918,610,879,FAC2616
2023,Oti,DISTRICT7312,3,3595,1004,4936,1322,915,FAC2616
2023,Oti,DISTRICT7312,4,3814,1026,2393,505,1218,FAC2616
2023,Ahafo,DISTRICT6663,1,2054,1852,3048,1646,2891,FAC4260
2023,Ahafo,DISTRICT6663,2,5060,811,4730,1934,4395,FAC4260
2023,Ahafo,DISTRICT6663,3,1606,1526,2520,633,4099,FAC4260
2023,Ahafo,DISTRICT6663,4,2850,644,2575,1399,1353,FAC4260
2023,Ahafo,DISTRICT6663,1,5251,695,2458,513,3499,FAC1609
2023,Ahafo,DISTRICT6663,2,3321,642,2233,667,4703,FAC1609
2023,Ahafo,DISTRICT6663,3,3697,857,2424,1995,3543,FAC1609
2023,Ahafo,DISTRICT6663,4,3408,1625,4916,951,1078,FAC1609
2023,Ahafo,DISTRICT6663,1,7860,1994,856,645,1361,FAC8986
2023,Ahafo,DISTRICT6663,2,1720,962,4719,1043,3169,FAC8986
2023,Ahafo,DISTRICT6663,3,5271,1152,4966,1797,4573,FAC8986
2023,Ahafo,DISTRICT6663,4,5041,1297,1101,515,3010,FAC8986
2023,Ahafo,DISTRICT6663,1,4472,901,4544,818,3855,FAC1078
2023,Ahafo,DISTRICT6663,2,9859,734,2515,1971,3192,FAC1078
2023,Ahafo,DISTRICT6663,3,8598,1692,4376,910,4332,FAC1078
2023,Ahafo,DISTRICT6663,4,3648,1045,2172,971,1062,FAC1078
2023,Ahafo,DISTRICT6663,1,6697,1970,3156,537,2758,FAC7015
2023,Ahafo,DISTRICT6663,2,6747,1349,4746,1352,1339,FAC7015
2023,Ahafo,DISTRICT6663,3,1443,1666,3786,1216,1840,FAC7015
2023,Ahafo,DISTRICT6663,4,5738,928,1266,1336,2474,FAC7015
2023,Ahafo,DISTRICT4119,1,8403,1382,4787,678,2989,FAC2055
2023,Ahafo,DISTRICT4119,2,2683,1849,3085,1948,833,FAC2055
2023,Ahafo,DISTRICT4119,3,2356,1645,4727,660,2452,FAC2055
2023,Ahafo,DISTRICT4119,4,3269,882,1639,1316,3083,FAC2055
2023,Ahafo,DISTRICT4119,1,4187,993,3623,1277,4166,FAC5753
2023,Ahafo,DISTRICT4119,2,2007,1341,1007,620,3771,FAC5753
2023,Ahafo,DISTRICT4119,3,7535,515,2688,771,872,FAC5753
2023,Ahafo,DISTRICT4119,4,7367,1595,1334,958,4316,FAC5753
2023,Ahafo,DISTRICT4119,1,3839,1991,3716,1521,2572,FAC3575
2023,Ahafo,DISTRICT4119,2,1517,1967,2206,1939,3762,FAC3575
2023,Ahafo,DISTRICT4119,3,9971,1615,1479,902,2784,FAC3575
2023,Ahafo,DISTRICT4119,4,4091,843,3823,657,2349,FAC3575
2023,Ahafo,DISTRICT4119,1,7925,1851,3936,1884,4705,FAC928
2023,Ahafo,DISTRICT4119,2,8776,1637,972,967,2138,FAC928
2023,Ahafo,DISTRICT4119,3,3122,1602,2792,592,3548,FAC928
2023,Ahafo,DISTRICT4119,4,6477,1016,2197,643,2840,FAC928
2023,Ahafo,DISTRICT4119,1,7890,1956,2126,784,2817,FAC4035
2023,Ahafo,DISTRICT4119,2,4133,1166,2863,1657,954,FAC4035
2023,Ahafo,DISTRICT4119,3,5930,1200,4457,1721,1600,FAC4035
2023,Ahafo,DISTRICT4119,4,3674,793,4379,1829,2441,FAC4035
2023,Ahafo,DISTRICT4164,1,9977,670,3497,1851,1743,FAC5536
2023,Ahafo,DISTRICT4164,2,6330,990,4628,529,1414,FAC5536
2023,Ahafo,DISTRICT4164,3,5336,1500,2105,1151,1356,FAC5536
2023,Ahafo,DISTRICT4164,4,3551,1590,3619,540,2183,FAC5536
2023,Ahafo,DISTRICT4164,1,6287,1458,1448,1071,3479,FAC8381
2023,Ahafo,DISTRICT4164,2,2622,1647,2293,1460,2105,FAC8381
2023,Ahafo,DISTRICT4164,3,7569,1511,3620,629,3660,FAC8381
2023,Ahafo,DISTRICT4164,4,1780,763,900,1434,1164,FAC8381
2023,Ahafo,DISTRICT4164,1,7180,638,3739,1350,2606,FAC297
2023,Ahafo,DISTRICT4164,2,2815,1285,2417,601,1609,FAC297
2023,Ahafo,DISTRICT4164,3,1389,831,4162,1166,1250,FAC297
2023,Ahafo,DISTRICT4164,4,4940,1681,4779,782,4972,FAC297
2023,Ahafo,DISTRICT4164,1,3844,1976,4058,925,4209,FAC5035
2023,Ahafo,DISTRICT4164,2,6292,1859,4386,1078,1265,FAC5035
2023,Ahafo,DISTRICT4164,3,2875,1059,2668,1975,4188,FAC5035
2023,Ahafo,DISTRICT4164,4,7104,871,3176,1293,957,FAC5035
2023,Ahafo,DISTRICT5095,1,9660,1523,4899,577,3218,FAC2762
2023,Ahafo,DISTRICT5095,2,3354,874,2409,1641,3650,FAC2762
2023,Ahafo,DISTRICT5095,3,7404,712,912,1996,4154,FAC2762
2023,Ahafo,DISTRICT5095,4,1963,973,986,1623,2956,FAC2762
2023,Ahafo,DISTRICT5095,1,5014,1182,4510,1446,3866,FAC9392
2023,Ahafo,DISTRICT5095,2,1909,1224,1211,1034,972,FAC9392
2023,Ahafo,DISTRICT5095,3,2642,742,2655,1630,1361,FAC9392
2023,Ahafo,DISTRICT5095,4,5886,1492,2031,942,3580,FAC9392
2023,Ahafo,DISTRICT5095,1,8995,1789,3304,1988,4118,FAC1056
2023,Ahafo,DISTRICT5095,2,7756,1896,1868,1380,962,FAC1056
2023,Ahafo,DISTRICT5095,3,5643,884,2183,680,4146,FAC1056
2023,Ahafo,DISTRICT5095,4,1807,633,4484,1260,3139,FAC1056
2023,Ahafo,DISTRICT4142,1,9310,1167,3248,1675,4974,FAC5007
2023,Ahafo,DISTRICT4142,2,8199,1434,4093,764,4443,FAC5007
2023,Ahafo,DISTRICT4142,3,7582,1323,1143,635,1712,FAC5007
2023,Ahafo,DISTRICT4142,4,9419,528,3225,1809,4865,FAC5007
2023,Ahafo,DISTRICT4142,1,1840,1344,4092,1466,3020,FAC8353
2023,Ahafo,DISTRICT4142,2,8092,1618,2068,1029,3015,FAC8353
2023,Ahafo,DISTRICT4142,3,5726,893,1875,946,1203,FAC8353
2023,Ahafo,DISTRICT4142,4,6553,1849,4276,746,4202,FAC8353
2023,Ahafo,DISTRICT4142,1,2021,1256,4476,1445,3173,FAC2870
2023,Ahafo,DISTRICT4142,2,6795,970,4694,1138,4115,FAC2870
2023,Ahafo,DISTRICT4142,3,6810,1029,3374,1707,1947,FAC2870
2023,Ahafo,DISTRICT4142,4,3294,1635,2721,774,4237,FAC2870
2023,Ahafo,DISTRICT4142,1,9721,1862,2192,1340,3688,FAC3390
2023,Ahafo,DISTRICT4142,2,4062,939,1732,1264,4453,FAC3390
2023,Ahafo,DISTRICT4142,3,5689,552,1513,1959,3823,FAC3390
2023,Ahafo,DISTRICT4142,4,7770,952,885,949,3388,FAC3390
2023,Ahafo,DISTRICT4142,1,1073,1788,1206,815,2370,FAC5200
2023,Ahafo,DISTRICT4142,2,3374,1626,3670,1128,1577,FAC5200
