Year,Region,District,Cycle,3 to 11 months male,3 to 11 months female,12 to 59 months male,12 to 59 months female,ADR Name
2023,Greater Accra,DISTRICT480,3,7237,1683,2022,738,Nausea
2023,Greater Accra,DISTRICT480,4,3896,1784,2813,1388,Hives
2023,Greater Accra,DISTRICT480,1,2876,665,2930,1015,Dizziness
2023,Greater Accra,DISTRICT480,2,5864,1009,4913,1995,Hives
2023,Greater Accra,DISTRICT480,3,4590,1113,2134,850,Nausea
2023,Greater Accra,DISTRICT480,4,6180,1938,3583,999,Rash
2023,Greater Accra,DISTRICT480,1,8611,1262,1182,1917,Itching
2023,Greater Accra,DISTRICT480,2,4292,540,1340,1649,Hives
2023,Greater Accra,DISTRICT480,3,2009,1632,4363,911,Vomiting
2023,Greater Accra,DISTRICT480,4,2686,704,3238,1998,Drowsiness
2023,Greater Accra,DISTRICT480,1,7704,575,2591,1629,Diarrhea
2023,Greater Accra,DISTRICT480,2,9866,846,1828,1741,Diarrhea
2023,Greater Accra,DISTRICT480,3,8911,1607,1049,955,Itching
2023,Greater Accra,DISTRICT480,4,6970,1833,1906,1933,Diarrhea
2023,Greater Accra,DISTRICT7363,1,9721,1300,3047,1602,Hives
2023,Greater Accra,DISTRICT7363,2,6349,1091,2189,1195,Nausea
2023,Greater Accra,DISTRICT7363,3,5404,572,1973,1991,Rash
2023,Greater Accra,DISTRICT7363,4,6460,1749,3185,1811,Rash
2023,Greater Accra,DISTRICT7363,1,7428,1675,859,1456,Nausea
2023,Greater Accra,DISTRICT7363,2,1111,1039,3491,1679,Nausea
2023,Greater Accra,DISTRICT7363,3,5711,1560,1073,1692,Diarrhea
2023,Greater Accra,DISTRICT7363,4,5067,1704,2240,1385,Insomnia
2023,Greater Accra,DISTRICT7363,1,3276,1540,1676,1685,Rash
2023,Greater Accra,DISTRICT7363,2,9312,1406,3100,1663,Irritability
2023,Greater Accra,DISTRICT7363,3,7966,1748,3704,1152,Vomiting
2023,Greater Accra,DISTRICT7363,4,7760,1037,4608,1598,Dizziness
2023,Greater Accra,DISTRICT7363,1,7755,1184,3354,821,Abdominal pain
2023,Greater Accra,DISTRICT7363,2,3993,1312,2259,1609,Diarrhea
2023,Greater Accra,DISTRICT7363,3,2560,701,3331,1259,Itching
2023,Greater Accra,DISTRICT7363,4,6155,1820,1884,1004,Itching
2023,Northern,DISTRICT7469,1,8934,1657,2016,2000,Hives
2023,Northern,DISTRICT7469,2,7725,739,2489,1739,Vomiting
2023,Northern,DISTRICT7469,3,5175,1610,4709,1196,Itching
2023,Northern,DISTRICT7469,4,5759,1133,2546,932,Drowsiness
2023,Northern,DISTRICT7469,1,7604,760,2481,1947,Hives
2023,Northern,DISTRICT7469,2,4941,1214,3823,1821,Hives
2023,Northern,DISTRICT7469,3,7136,1168,830,1705,Abdominal pain
2023,Northern,DISTRICT7469,4,8398,770,2035,528,Rash
2023,Northern,DISTRICT7469,1,6348,995,2122,1001,Nausea
2023,Northern,DISTRICT7469,2,3013,1995,2241,1935,Drowsiness
2023,Northern,DISTRICT7469,3,1180,1171,4817,702,Itching
2023,Northern,DISTRICT7469,4,8648,727,3054,718,Insomnia
2023,Northern,DISTRICT7469,1,3931,551,2840,1784,Vomiting
2023,Northern,DISTRICT7469,2,7315,1710,4884,1864,Diarrhea
2023,Northern,DISTRICT7469,3,6331,1337,1520,1561,Drowsiness
2023,Northern,DISTRICT7469,4,6185,1598,4343,1802,Vomiting
2023,Northern,DISTRICT7469,1,5481,512,2343,646,Dizziness
2023,Northern,DISTRICT7469,2,2926,502,810,1133,Nausea
2023,Northern,DISTRICT7469,3,8924,1585,3743,1144,Dizziness
2023,Northern,DISTRICT7469,4,3161,1102,3138,745,Itching
2023,Northern,DISTRICT2290,1,3909,1737,1286,1427,Nausea
2023,Northern,DISTRICT2290,2,6021,1375,4017,1751,Itching
2023,Northern,DISTRICT2290,3,2850,941,2488,864,Insomnia
2023,Northern,DISTRICT2290,4,3078,641,2378,1988,Insomnia
2023,Northern,DISTRICT2290,1,9431,1225,3392,1233,Nausea
2023,Northern,DISTRICT2290,2,4729,1712,4927,734,Itching
2023,Northern,DISTRICT2290,3,3778,1914,3298,1211,Rash
2023,Northern,DISTRICT2290,4,4933,656,815,598,Itching
2023,Northern,DISTRICT2290,1,8419,720,3398,779,Diarrhea
2023,Northern,DISTRICT2290,2,7514,1988,4735,1623,Nausea
2023,Northern,DISTRICT2290,3,2648,944,1740,1455,Dizziness
2023,Northern,DISTRICT2290,4,7539,1427,2618,1369,Diarrhea
2023,Northern,DISTRICT9679,1,2039,1187,4444,540,Itching
2023,Northern,DISTRICT9679,2,2379,1587,1632,1346,Nausea
2023,Northern,DISTRICT9679,3,9183,860,3364,1290,Insomnia
2023,Northern,DISTRICT9679,4,6184,699,4436,504,Hives
2023,Northern,DISTRICT9679,1,2719,1241,1043,1860,Itching
2023,Northern,DISTRICT9679,2,4072,1445,3352,1512,Irritability
2023,Northern,DISTRICT9679,3,4963,1796,3180,985,Insomnia
2023,Northern,DISTRICT9679,4,4592,836,4141,1608,Nausea
2023,Northern,DISTRICT9679,1,5235,1678,2758,658,Rash
2023,Northern,DISTRICT9679,2,9798,1152,3471,947,Itching
2023,Northern,DISTRICT9679,3,5442,1061,4507,1537,Diarrhea
2023,Northern,DISTRICT9679,4,7694,1024,4538,1801,Vomiting
2023,Upper East,DISTRICT8604,1,1331,832,3825,577,Hives
2023,Upper East,DISTRICT8604,2,2866,1143,4601,1273,Irritability
2023,Upper East,DISTRICT8604,3,6059,1845,1297,1518,Nausea
2023,Upper East,DISTRICT8604,4,1794,1465,2799,871,Nausea
2023,Upper East,DISTRICT8604,1,8117,1323,3792,685,Itching
2023,Upper East,DISTRICT8604,2,8458,1206,3845,1171,Nausea
2023,Upper East,DISTRICT8604,3,7113,668,2339,1990,Insomnia
2023,Upper East,DISTRICT8604,4,9572,1427,2270,1810,Itching
2023,Upper East,DISTRICT8604,1,1785,1119,3124,846,Abdominal pain
2023,Upper East,DISTRICT8604,2,1501,1804,4852,965,Diarrhea
2023,Upper East,DISTRICT8604,3,3945,1901,3240,815,Nausea
2023,Upper East,DISTRICT8604,4,7810,1390,3408,1185,Irritability
2023,Upper West,DISTRICT3008,1,6159,1391,4472,1520,Insomnia
2023,Upper West,DISTRICT3008,2,2213,577,4451,980,Vomiting
2023,Upper West,DISTRICT3008,3,4442,525,2504,1659,Insomnia
2023,Upper West,DISTRICT3008,4,1429,891,1791,706,Diarrhea
2023,Volta,DISTRICT9186,1,4571,1032,4570,1553,Hives
2023,Volta,DISTRICT9186,2,2034,1527,3396,1926,Drowsiness
2023,Volta,DISTRICT9186,3,9765,1863,2862,1130,Hives
2023,Volta,DISTRICT9186,4,6917,1596,1045,1304,Abdominal pain
2023,Volta,DISTRICT9186,1,4710,961,3495,723,Rash
2023,Volta,DISTRICT9186,2,8332,1055,1113,1642,Rash
2023,Volta,DISTRICT9186,3,7236,1906,4757,1275,Abdominal pain
2023,Volta,DISTRICT9186,4,5699,729,4218,1938,Insomnia
2023,Volta,DISTRICT9186,1,4754,506,1518,906,Insomnia
2023,Volta,DISTRICT9186,2,2161,1563,4182,1775,Rash
2023,Volta,DISTRICT9186,3,5594,727,4946,1574,Nausea
2023,Volta,DISTRICT9186,4,5291,573,4404,1770,Dizziness
2023,Volta,DISTRICT9186,1,2091,1028,4339,803,Diarrhea
2023,Volta,DISTRICT9186,2,5137,1368,1480,530,Rash
2023,Volta,DISTRICT9186,3,8564,808,1402,639,Vomiting
2023,Volta,DISTRICT9186,4,9516,806,4935,1081,Diarrhea
2023,Volta,DISTRICT9186,1,9374,1162,3184,1303,Insomnia
2023,Volta,DISTRICT9186,2,4124,1904,4946,1595,Hives
2023,Volta,DISTRICT9186,3,5745,1138,3155,1179,Hives
2023,Volta,DISTRICT9186,4,6135,1399,2468,1007,Vomiting
2023,Volta,DISTRICT1036,1,3588,1532,949,1688,Hives
2023,Volta,DISTRICT1036,2,5560,1055,4856,1447,Insomnia
2023,Volta,DISTRICT1036,3,6990,1890,4988,964,Insomnia
2023,Volta,DISTRICT1036,4,5018,1291,4406,931,Hives
2023,Volta,DISTRICT1036,1,9390,1061,2434,1974,Abdominal pain
2023,Volta,DISTRICT1036,2,9591,1089,4746,1494,Abdominal pain
2023,Volta,DISTRICT1036,3,8214,1914,1111,1652,Hives
2023,Volta,DISTRICT1036,4,4102,894,1566,1280,Diarrhea
2023,Volta,DISTRICT1036,1,2554,1202,3731,1828,Rash
2023,Volta,DISTRICT1036,2,7481,573,1592,1111,Rash
2023,Volta,DISTRICT1036,3,4913,1066,1609,1961,Drowsiness
2023,Volta,DISTRICT1036,4,6099,1482,836,645,Irritability
2023,Volta,DISTRICT1036,1,5491,565,1875,1004,Nausea
2023,Volta,DISTRICT1036,2,3682,1769,2333,1817,Drowsiness
2023,Volta,DISTRICT1036,3,6981,737,4243,1415,Abdominal pain
2023,Volta,DISTRICT1036,4,8020,1724,2278,1273,Vomiting
2023,Volta,DISTRICT1036,1,8283,722,2811,1176,Nausea
2023,Volta,DISTRICT1036,2,2486,1619,3853,1223,Irritability
2023,Volta,DISTRICT1036,3,8114,904,3301,708,Irritability
2023,Volta,DISTRICT1036,4,5480,1710,1267,1906,Abdominal pain
2023,Volta,DISTRICT8307,1,6187,956,2599,1515,Rash
2023,Volta,DISTRICT8307,2,9390,903,1804,1730,Diarrhea
2023,Volta,DISTRICT8307,3,5614,533,1031,1540,Itching
2023,Volta,DISTRICT8307,4,2667,758,1469,1767,Diarrhea
2023,Volta,DISTRICT8307,1,6857,1846,1839,593,Drowsiness
2023,Volta,DISTRICT8307,2,9417,1921,3438,1245,Diarrhea
2023,Volta,DISTRICT8307,3,3090,1386,4026,1007,Hives
2023,Volta,DISTRICT8307,4,1834,559,1023,1014,Rash
2023,Volta,DISTRICT8307,1,8517,684,3559,1002,Abdominal pain
2023,Volta,DISTRICT8307,2,1347,547,4555,1822,Diarrhea
2023,Volta,DISTRICT8307,3,2965,1063,1025,1725,Vomiting
2023,Volta,DISTRICT8307,4,2515,1045,3446,838,Rash
2023,Volta,DISTRICT6333,1,6579,1405,2515,548,Drowsiness
2023,Volta,DISTRICT6333,2,3567,1643,877,1190,Hives
2023,Volta,DISTRICT6333,3,4010,939,1068,1739,Insomnia
2023,Volta,DISTRICT6333,4,3826,1216,2245,1509,Itching
2023,Volta,DISTRICT6333,1,9046,1203,4726,1313,Hives
2023,Volta,DISTRICT6333,2,1425,565,3382,1038,Hives
2023,Volta,DISTRICT6333,3,5096,644,4865,1475,Insomnia
2023,Volta,DISTRICT6333,4,5421,1733,3305,1801,Itching
2023,Volta,DISTRICT6333,1,8213,919,3752,1467,Hives
2023,Volta,DISTRICT6333,2,7890,1991,4439,770,Vomiting
2023,Volta,DISTRICT6333,3,5336,1545,4585,1980,Rash
2023,Volta,DISTRICT6333,4,5971,856,3058,577,Rash
2023,Western,DISTRICT6589,1,6278,1041,1073,554,Itching
2023,Western,DISTRICT6589,2,6886,1373,1140,924,Itching
2023,Western,DISTRICT6589,3,8527,1482,2183,1008,Insomnia
2023,Western,DISTRICT6589,4,3206,1902,2934,617,Insomnia
2023,Western,DISTRICT6589,1,3702,915,3620,1578,Insomnia
2023,Western,DISTRICT6589,2,4465,1838,4606,1526,Insomnia
2023,Western,DISTRICT6589,3,9623,689,4179,1936,Diarrhea
2023,Western,DISTRICT6589,4,6114,1185,2599,932,Dizziness
2023,Western,DISTRICT6589,1,9872,516,1787,828,Itching
2023,Western,DISTRICT6589,2,7968,1827,2517,1273,Drowsiness
2023,Western,DISTRICT6589,3,5449,1613,4271,1037,Insomnia
2023,Western,DISTRICT6589,4,3464,638,4926,993,Diarrhea
2023,Western,DISTRICT6589,1,4296,1961,1919,1476,Abdominal pain
2023,Western,DISTRICT6589,2,6634,1460,2274,1234,Diarrhea
2023,Western,DISTRICT6589,3,1198,1108,1956,963,Hives
2023,Western,DISTRICT6589,4,1647,1483,1433,1487,Abdominal pain
2023,Western,DISTRICT6589,1,5205,945,2130,1390,Itching
2023,Western,DISTRICT6589,2,8523,1894,4127,1328,Itching
2023,Western,DISTRICT6589,3,7069,1586,4256,687,Drowsiness
2023,Western,DISTRICT6589,4,2538,1134,2406,1652,Dizziness
2023,Western,DISTRICT2322,1,8958,1503,3155,732,Itching
2023,Western,DISTRICT2322,2,1430,1618,3573,1963,Nausea
2023,Western,DISTRICT2322,3,8596,927,1903,875,Diarrhea
2023,Western,DISTRICT2322,4,1807,651,1183,1781,Nausea
2023,Savannah,DISTRICT1809,1,6175,622,2794,680,Nausea
2023,Savannah,DISTRICT1809,2,3656,1455,3832,1907,Vomiting
2023,Savannah,DISTRICT1809,3,4860,1258,1617,1316,Nausea
2023,Savannah,DISTRICT1809,4,5752,1389,4697,1987,Abdominal pain
2023,Savannah,DISTRICT1809,1,6230,1584,4400,1869,Dizziness
2023,Savannah,DISTRICT1809,2,6458,1063,4017,745,Nausea
2023,Savannah,DISTRICT1809,3,4893,1105,4668,875,Rash
2023,Savannah,DISTRICT1809,4,1418,807,3992,1835,Dizziness
2023,Bono East,DISTRICT4341,1,4666,1220,1024,1487,Itching
2023,Bono East,DISTRICT4341,2,8432,1142,4784,742,Rash
2023,Bono East,DISTRICT4341,3,3742,556,4557,1386,Vomiting
2023,Bono East,DISTRICT4341,4,5318,586,2514,1097,Hives
2023,Bono East,DISTRICT4341,1,9966,1613,2805,874,Rash
2023,Bono East,DISTRICT4341,2,9708,658,1050,766,Diarrhea
2023,Bono East,DISTRICT4341,3,4363,848,857,1140,Insomnia
2023,Bono East,DISTRICT4341,4,6360,753,2296,1032,Hives
2023,Bono East,DISTRICT4341,1,4006,1892,1206,1285,Rash
2023,Bono East,DISTRICT4341,2,7140,754,2884,1448,Drowsiness
2023,Bono East,DISTRICT4341,3,8296,1845,1958,1931,Insomnia
2023,Bono East,DISTRICT4341,4,2340,1521,2498,1580,Insomnia
2023,Oti,DISTRICT2866,1,2431,1652,4770,1813,Vomiting
2023,Oti,DISTRICT2866,2,5690,1080,4827,937,Drowsiness
2023,Oti,DISTRICT2866,3,2593,898,1424,919,Irritability
2023,Oti,DISTRICT2866,4,1641,994,3050,508,Irritability
2023,Oti,DISTRICT8999,1,8313,1263,2630,606,Dizziness
2023,Oti,DISTRICT8999,2,4486,937,2161,1770,Abdominal pain
2023,Oti,DISTRICT8999,3,5457,767,3492,1906,Diarrhea
2023,Oti,DISTRICT8999,4,4183,1108,4010,1700,Abdominal pain
2023,Oti,DISTRICT8999,1,7592,1309,4840,990,Vomiting
2023,Oti,DISTRICT8999,2,4385,1699,3466,606,Abdominal pain
2023,Oti,DISTRICT8999,3,4976,1528,1560,1921,Irritability
2023,Oti,DISTRICT8999,4,1443,1033,2378,1202,Nausea
2023,Oti,DISTRICT8999,1,4212,959,4046,924,Itching
2023,Oti,DISTRICT8999,2,2642,1932,4835,899,Insomnia
2023,Oti,DISTRICT8999,3,8941,1001,1770,1188,Vomiting
2023,Oti,DISTRICT8999,4,1145,1151,3084,1033,Nausea
2023,Oti,DISTRICT8999,1,4855,999,4177,922,Irritability
2023,Oti,DISTRICT8999,2,3889,883,2017,1425,Insomnia
2023,Oti,DISTRICT8999,3,9869,508,4672,1804,Rash
2023,Oti,DISTRICT8999,4,7162,1157,4587,765,Abdominal pain
2023,Oti,DISTRICT8999,1,2523,1203,2448,1643,Hives
2023,Oti,DISTRICT8999,2,5916,1120,1413,1488,Diarrhea
2023,Oti,DISTRICT8999,3,3047,1420,4366,1982,Hives
2023,Oti,DISTRICT8999,4,2863,808,863,576,Dizziness
2023,Oti,DISTRICT8810,1,7653,1700,3318,1118,Dizziness
2023,Oti,DISTRICT8810,2,1940,1124,4294,1193,Vomiting
2023,Oti,DISTRICT8810,3,7605,1379,2168,652,Itching
2023,Oti,DISTRICT8810,4,2917,985,2360,794,Itching
2023,Oti,DISTRICT8810,1,1653,955,4460,1914,Itching
2023,Oti,DISTRICT8810,2,8083,581,3013,596,Vomiting
2023,Oti,DISTRICT8810,3,2440,652,4304,1299,Drowsiness
2023,Oti,DISTRICT8810,4,1547,1490,2685,1526,Abdominal pain
2023,Oti,DISTRICT8810,1,4781,849,4899,844,Rash
2023,Oti,DISTRICT8810,2,3624,590,4245,1855,Rash
2023,Oti,DISTRICT8810,3,2340,1750,3441,851,Rash
2023,Oti,DISTRICT8810,4,4979,1601,3914,1851,Vomiting
2023,Oti,DISTRICT8810,1,6594,1833,4030,1696,Rash
2023,Oti,DISTRICT8810,2,9702,1672,914,1517,Hives
2023,Oti,DISTRICT8810,3,8158,1075,4172,1824,Dizziness
2023,Oti,DISTRICT8810,4,2763,609,896,993,Abdominal pain
2023,Oti,DISTRICT8680,1,6554,1516,3337,1956,Itching
2023,Oti,DISTRICT8680,2,2135,1318,4626,1637,Drowsiness
2023,Oti,DISTRICT8680,3,1558,1307,2920,741,Irritability
2023,Oti,DISTRICT8680,4,7545,1374,3622,1493,Irritability
2023,Oti,DISTRICT8680,1,2882,1905,3820,640,Vomiting
2023,Oti,DISTRICT8680,2,6965,1212,1832,1652,Nausea
2023,Oti,DISTRICT8680,3,8088,1842,1543,1191,Nausea
2023,Oti,DISTRICT8680,4,6377,643,2848,715,Rash
2023,Oti,DISTRICT7430,1,5036,1284,1687,952,Diarrhea
2023,Oti,DISTRICT7430,2,7066,1007,1218,1748,Irritability
2023,Oti,DISTRICT7430,3,5588,692,2307,675,Hives
2023,Oti,DISTRICT7430,4,6751,1958,2641,944,Rash
2023,Oti,DISTRICT7430,1,2370,1390,845,1867,Insomnia
2023,Oti,DISTRICT7430,2,6616,1408,2994,1528,Hives
2023,Oti,DISTRICT7430,3,9434,1530,1212,1816,Vomiting
2023,Oti,DISTRICT7430,4,1742,953,2100,1895,Dizziness
2023,Oti,DISTRICT7430,1,6668,551,1447,1940,Hives
2023,Oti,DISTRICT7430,2,1336,1240,1030,1381,Rash
2023,Oti,DISTRICT7430,3,5477,1341,2631,633,Rash
2023,Oti,DISTRICT7430,4,1085,1073,2158,1992,Hives
2023,Ahafo,DISTRICT4395,1,8254,993,2985,1276,Diarrhea
2023,Ahafo,DISTRICT4395,2,7976,1626,3380,728,Insomnia
2023,Ahafo,DISTRICT4395,3,9352,1173,4112,1846,Nausea
2023,Ahafo,DISTRICT4395,4,2108,845,1131,1441,Irritability
2023,Ahafo,DISTRICT4395,1,1745,1148,2558,1880,Abdominal pain
2023,Ahafo,DISTRICT4395,2,7300,1212,871,1982,Diarrhea
2023,Ahafo,DISTRICT4395,3,7135,1842,2792,1949,Rash
2023,Ahafo,DISTRICT4395,4,3440,774,1789,1043,Diarrhea
2023,Ahafo,DISTRICT4395,1,6523,1406,3631,1875,Hives
2023,Ahafo,DISTRICT4395,2,5670,1665,1911,1773,Abdominal pain
2023,Ahafo,DISTRICT4395,3,8057,1923,3382,714,Irritability
2023,Ahafo,DISTRICT4395,4,1182,1865,3047,765,Dizziness
2023,Ahafo,DISTRICT4395,1,8322,1761,1727,1317,Abdominal pain
2023,Ahafo,DISTRICT4395,2,5809,762,2181,1906,Drowsiness
2023,Ahafo,DISTRICT4395,3,3989,1828,4449,1667,Rash
2023,Ahafo,DISTRICT4395,4,3575,1200,1814,1892,Drowsiness
2023,Ahafo,DISTRICT4395,1,7720,1732,3729,1325,Hives
2023,Ahafo,DISTRICT4395,2,2786,981,4753,1484,Insomnia
2023,Ahafo,DISTRICT4395,3,1912,1519,4789,1504,Itching
2023,Ahafo,DISTRICT4395,4,4387,1866,1570,1997,Diarrhea
2023,Ahafo,DISTRICT9156,1,7208,1747,2479,1319,Dizziness
2023,Ahafo,DISTRICT9156,2,5271,877,2839,1028,Irritability
2023,Ahafo,DISTRICT9156,3,4254,1675,840,570,Itching
2023,Ahafo,DISTRICT9156,4,8157,1847,3672,1519,Irritability
2023,Ahafo,DISTRICT9156,1,2399,1215,3195,804,Nausea
2023,Ahafo,DISTRICT9156,2,3092,1572,2492,1224,Nausea
2023,Ahafo,DISTRICT9156,3,2217,673,827,1488,Rash
2023,Ahafo,DISTRICT9156,4,8586,1253,840,1639,Drowsiness
2023,Western North,DISTRICT5872,1,7611,1658,3064,742,Nausea
2023,Western North,DISTRICT5872,2,6536,1751,3614,717,Drowsiness
2023,Western North,DISTRICT5872,3,8947,1789,4794,1837,Drowsiness
2023,Western North,DISTRICT5872,4,5923,921,3716,1736,Drowsiness
2023,Western North,DISTRICT5872,1,6595,586,2192,918,Hives
2023,Western North,DISTRICT5872,2,6154,1206,2465,1730,Irritability
2023,Western North,DISTRICT5872,3,2375,1023,4926,1860,Insomnia
2023,Western North,DISTRICT5872,4,1432,540,1717,1187,Insomnia
2023,Western North,DISTRICT5872,1,2776,1759,2984,734,Vomiting
2023,Western North,DISTRICT5872,2,4751,654,1210,696,Nausea
2023,Western North,DISTRICT5872,3,4530,1449,3422,785,Rash
2023,Western North,DISTRICT5872,4,4861,1271,4148,503,Insomnia
2023,Western North,DISTRICT5872,1,8361,1421,919,1622,Insomnia
2023,Western North,DISTRICT5872,2,8233,755,4351,887,Dizziness
2023,Western North,DISTRICT5872,3,3358,1161,2971,1300,Drowsiness
2023,Western North,DISTRICT5872,4,3814,1490,4963,1550,Drowsiness
2023,Western North,DISTRICT6952,1,1860,959,3947,1258,Drowsiness
2023,Western North,DISTRICT6952,2,1068,1638,4601,1521,Abdominal pain
2023,Western North,DISTRICT6952,3,1887,944,1643,1957,Irritability
2023,Western North,DISTRICT6952,4,1862,1950,1283,1909,Drowsiness
2023,Western North,DISTRICT6952,1,3610,1148,3994,941,Nausea
2023,Western North,DISTRICT6952,2,7110,1168,4466,1716,Rash
2023,Western North,DISTRICT6952,3,6857,1805,1361,583,Irritability
2023,Western North,DISTRICT6952,4,9728,1292,2234,702,Nausea
2023,Western North,DISTRICT2129,1,8445,1468,3347,1666,Itching
2023,Western North,DISTRICT2129,2,9950,1018,4131,867,Dizziness
2023,Western North,DISTRICT2129,3,4519,1595,3408,1659,Insomnia
2023,Western North,DISTRICT2129,4,1509,542,4970,592,Vomiting
2023,Western North,DISTRICT2129,1,9804,1593,4536,639,Nausea
2023,Western North,DISTRICT2129,2,1579,1121,997,1394,Hives
2023,Western North,DISTRICT2129,3,1820,1981,2342,1332,Insomnia
2023,Western North,DISTRICT2129,4,6390,938,3756,1063,Drowsiness
2023,Western North,DISTRICT293,1,3836,836,1694,1187,Itching
2023,Western North,DISTRICT293,2,9726,1465,2480,601,Nausea
2023,Western North,DISTRICT293,3,4887,908,3198,625,Nausea
2023,Western North,DISTRICT293,4,6978,1536,4308,1626,Rash
2023,Western North,DISTRICT5750,1,5893,1882,2761,1891,Hives
2023,Western North,DISTRICT5750,2,4639,780,1474,1035,Diarrhea
2023,Western North,DISTRICT5750,3,8520,1996,3882,1577,Nausea
2023,Western North,DISTRICT5750,4,4773,1810,4857,1290,Dizziness
2023,Western North,DISTRICT5750,1,3401,725,3196,1996,Irritability
2023,Western North,DISTRICT5750,2,4233,600,4265,697,Rash
2023,Western North,DISTRICT5750,3,3300,1000,3642,719,Dizziness
2023,Western North,DISTRICT5750,4,5860,1136,1995,1335,Nausea
2023,Western North,DISTRICT5750,1,6666,1122,3118,1197,Irritability
2023,Western North,DISTRICT5750,2,1123,698,2671,1075,Insomnia
2023,Western North,DISTRICT5750,3,9354,1325,2534,535,Drowsiness
2023,Western North,DISTRICT5750,4,3242,743,2184,797,Nausea
2023,Western North,DISTRICT5750,1,8298,1522,2145,1150,Abdominal pain
2023,Western North,DISTRICT5750,2,3269,1828,3190,1041,Diarrhea
2023,Western North,DISTRICT5750,3,5568,1355,1963,1588,Hives
2023,Western North,DISTRICT5750,4,3211,1348,1143,807,Insomnia
2023,Western North,DISTRICT5750,1,1884,782,4683,1708,Diarrhea
2023,Western North,DISTRICT5750,2,9297,1678,4970,1746,Vomiting
2023,Western North,DISTRICT5750,3,1764,1173,4612,1484,Irritability
2023,Western North,DISTRICT5750,4,8208,1132,4968,1250,Drowsiness
2023,North East,DISTRICT6815,1,2934,638,1803,850,Abdominal pain
2023,North East,DISTRICT6815,2,5417,1517,2770,930,Diarrhea
2023,North East,DISTRICT6815,3,7845,1636,3682,1805,Itching
2023,North East,DISTRICT6815,4,3841,774,4515,1090,Insomnia
2023,North East,DISTRICT6815,1,9216,1784,2769,1168,Abdominal pain
2023,North East,DISTRICT6815,2,2141,1243,1333,1885,Vomiting
2023,North East,DISTRICT6815,3,3267,1818,1905,959,Nausea
2023,North East,DISTRICT6815,4,2053,548,4425,1250,Irritability
2023,North East,DISTRICT6815,1,8007,793,3690,728,Dizziness
2023,North East,DISTRICT6815,2,6790,1526,860,513,Insomnia
2023,North East,DISTRICT6815,3,4227,1021,4038,569,Nausea
2023,North East,DISTRICT6815,4,3668,796,1850,1464,Abdominal pain
2023,North East,DISTRICT6815,1,8992,1372,2428,1057,Insomnia
2023,North East,DISTRICT6815,2,7374,818,3282,732,Rash
2023,North East,DISTRICT6815,3,8752,806,2503,1841,Drowsiness
2023,North East,DISTRICT6815,4,8357,683,3158,951,Hives
2023,North East,DISTRICT6815,1,2475,1683,3797,692,Drowsiness
2023,North East,DISTRICT6815,2,7248,1228,3440,1955,Drowsiness
2023,North East,DISTRICT6815,3,6027,1267,2910,1524,Abdominal pain
2023,North East,DISTRICT6815,4,8391,733,2448,893,Irritability
2023,North East,DISTRICT6635,1,9836,1371,3928,1007,Dizziness
2023,North East,DISTRICT6635,2,1181,1589,851,1460,Nausea
2023,North East,DISTRICT6635,3,9939,606,1387,1527,Irritability
2023,North East,DISTRICT6635,4,8826,1922,1808,1123,Hives
2023,North East,DISTRICT6635,1,6977,1754,4280,763,Drowsiness
2023,North East,DISTRICT6635,2,6991,637,2740,1927,Rash
2023,North East,DISTRICT6635,3,2417,1110,2773,1769,Nausea
2023,North East,DISTRICT6635,4,6192,864,3528,968,Rash
2023,North East,DISTRICT6635,1,8491,1967,3133,737,Abdominal pain
2023,North East,DISTRICT6635,2,1735,1910,4341,1706,Vomiting
2023,North East,DISTRICT6635,3,4126,892,1622,1040,Hives
2023,North East,DISTRICT6635,4,5397,1441,3387,545,Insomnia
2023,North East,DISTRICT5515,1,2263,812,4830,1532,Irritability
2023,North East,DISTRICT5515,2,9007,716,3045,820,Diarrhea
2023,North East,DISTRICT5515,3,4671,1062,3602,502,Drowsiness
2023,North East,DISTRICT5515,4,8429,1352,3275,513,Nausea
2023,North East,DISTRICT5515,1,1934,930,2666,679,Hives
2023,North East,DISTRICT5515,2,2646,884,2557,1040,Nausea
2023,North East,DISTRICT5515,3,4376,793,910,1801,Vomiting
2023,North East,DISTRICT5515,4,4280,717,4736,1542,Hives
2023,North East,DISTRICT6816,1,9317,1940,4274,1624,Drowsiness
2023,North East,DISTRICT6816,2,2438,749,4532,923,Vomiting
2023,North East,DISTRICT6816,3,4849,1461,1484,1357,Insomnia
2023,North East,DISTRICT6816,4,3612,944,3474,1872,Nausea
2023,North East,DISTRICT8564,1,4045,1123,4982,1339,Rash
2023,North East,DISTRICT8564,2,9592,1071,2486,1292,Hives
2023,North East,DISTRICT8564,3,8208,1121,4365,1605,Abdominal pain
2023,North East,DISTRICT8564,4,4538,1762,2993,1756,Itching
2023,North East,DISTRICT8564,1,9172,942,3003,662,Hives
2023,North East,DISTRICT8564,2,4884,1447,4129,549,Insomnia
2023,North East,DISTRICT8564,3,4002,1000,3055,709,Drowsiness
